Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Product,Category,Quantity,Unit_Price,Sales_Amount,Payment_Mode,Order_Status
ORD00798,2025-08-16,CUST0235,Sneha,Ahmedabad,Gujarat,Desk,Furniture,2,12072.4,24144.8,Cash on Delivery,Cancelled
ORD00799,2025-07-10,CUST0148,Priya,Chennai,Tamil Nadu,Smartwatch,Accessories,1,4760.01,4760.01,Credit Card,Delivered
ORD00800,2025-12-31,CUST0275,Sneha,Delhi,Delhi,Smartwatch,Accessories,1,4666.36,4666.36,Credit Card,Delivered
ORD00801,2025-03-24,CUST0122,Sita,Chennai,Tamil Nadu,Power Bank,Accessories,2,1549.91,3099.82,UPI,Delivered
ORD00802,2025-04-16,CUST0288,Priya,Delhi,Delhi,Desk,Furniture,1,11424.98,11424.98,Debit Card,Delivered
ORD00803,2025-10-01,CUST0155,Sita,Delhi,Delhi,Tablet,Electronics,1,18143.52,18143.52,UPI,Delivered
ORD00804,2025-03-21,CUST0003,Meena,Kolkata,West Bengal,Monitor,Electronics,2,15253.81,30507.62,Cash on Delivery,Delivered
ORD00805,2025-10-21,CUST0076,Aditya,Delhi,Delhi,Backpack,Lifestyle,2,1790.61,3581.22,Net Banking,Delivered
ORD00806,2025-03-13,CUST0283,Sita,Delhi,Delhi,Power Bank,Accessories,1,1493.69,1493.69,Debit Card,Delivered
ORD00807,2025-02-17,CUST0168,Priya,Bangalore,Karnataka,Mouse,Accessories,2,849.67,1699.34,Cash on Delivery,Delivered
ORD00808,2025-04-11,CUST0012,Arun,Mumbai,Maharashtra,Desk,Furniture,1,12675.08,12675.08,Cash on Delivery,Delivered
ORD00809,2025-07-21,CUST0100,Kavya,Ahmedabad,Gujarat,Backpack,Lifestyle,2,1651.46,3302.92,Debit Card,Cancelled
ORD00810,2025-07-04,CUST0204,Kiran,Kochi,Kerala,Desk,Furniture,1,10934.51,10934.51,Net Banking,Returned
ORD00811,2025-06-07,CUST0229,Meena,Delhi,Delhi,Mouse,Accessories,1,861.24,861.24,UPI,Delivered
ORD00812,2025-08-15,CUST0148,Anjali,Mumbai,Maharashtra,Power Bank,Accessories,3,1572.46,4717.38,Net Banking,Delivered
ORD00813,2025-04-17,CUST0156,Kavya,Kolkata,West Bengal,Tablet,Electronics,3,18352.57,55057.71,Cash on Delivery,Delivered
ORD00814,2025-02-15,CUST0004,Divya,Delhi,Delhi,Mobile Phone,Electronics,4,22398.99,89595.96,Debit Card,Delivered
ORD00815,2025-04-13,CUST0096,Rohit,Kolkata,West Bengal,Tablet,Electronics,2,18756.89,37513.78,Debit Card,Delivered
ORD00816,2025-06-05,CUST0253,Meena,Jaipur,Rajasthan,Monitor,Electronics,1,14913.5,14913.5,Net Banking,Cancelled
ORD00817,2025-11-24,CUST0242,Sita,Mumbai,Maharashtra,Laptop,Electronics,2,51194.26,102388.52,Debit Card,Delivered
ORD00818,2025-01-15,CUST0062,Vijay,Kolkata,West Bengal,Tablet,Electronics,1,18676.24,18676.24,Net Banking,Delivered
ORD00819,2025-08-12,CUST0133,Kavya,Hyderabad,Telangana,Desk,Furniture,2,12194.56,24389.12,UPI,Cancelled
ORD00820,2025-03-25,CUST0298,Priya,Delhi,Delhi,Office Chair,Furniture,2,8131.58,16263.16,Credit Card,Delivered
ORD00821,2025-01-28,CUST0140,Pooja,Delhi,Delhi,Monitor,Electronics,3,12979.39,38938.17,Net Banking,Delivered
ORD00822,2025-09-21,CUST0100,Anjali,Delhi,Delhi,Laptop,Electronics,1,55325.74,55325.74,UPI,Delivered
ORD00823,2025-06-04,CUST0139,Pooja,Kochi,Kerala,Tablet,Electronics,1,19340.8,19340.8,UPI,Returned
ORD00824,2025-09-23,CUST0145,Pooja,Jaipur,Rajasthan,Desk,Furniture,1,11144.92,11144.92,Net Banking,Delivered
ORD00825,2025-03-21,CUST0258,Neha,Kolkata,West Bengal,Keyboard,Accessories,4,1678.69,6714.76,Credit Card,Delivered
ORD00826,2025-12-31,CUST0283,Sita,Jaipur,Rajasthan,Desk,Furniture,2,13085.99,26171.98,Net Banking,Cancelled
ORD00827,2025-09-03,CUST0179,Sneha,Ahmedabad,Gujarat,Mobile Phone,Electronics,1,20377.42,20377.42,Debit Card,Delivered
ORD00828,2025-03-30,CUST0156,Ravi,Chennai,Tamil Nadu,Monitor,Electronics,3,14273.42,42820.26,UPI,Delivered
ORD00829,2025-06-07,CUST0065,Rahul,Mumbai,Maharashtra,Tablet,Electronics,3,16712.49,50137.47,Credit Card,Delivered
ORD00830,2025-01-10,CUST0248,Divya,Hyderabad,Telangana,Mouse,Accessories,2,951.13,1902.26,UPI,Delivered
ORD00831,2025-01-31,CUST0241,Sita,Mumbai,Maharashtra,Mobile Phone,Electronics,1,22703.07,22703.07,Debit Card,Cancelled
ORD00832,2025-03-05,CUST0106,Aditya,Bangalore,Karnataka,Mobile Phone,Electronics,1,19845.2,19845.2,Credit Card,Delivered
ORD00833,2025-05-23,CUST0297,Pooja,Chennai,Tamil Nadu,Backpack,Lifestyle,1,1652.68,1652.68,Debit Card,Returned
ORD00834,2025-10-19,CUST0035,Sita,Chennai,Tamil Nadu,Office Chair,Furniture,2,9203.32,18406.64,Cash on Delivery,Cancelled
ORD00835,2025-03-29,CUST0276,Ravi,Bangalore,Karnataka,Office Chair,Furniture,1,8444.79,8444.79,UPI,Delivered
ORD00836,2025-10-29,CUST0095,Nikhil,Mumbai,Maharashtra,Office Chair,Furniture,3,8954.49,26863.47,UPI,Returned
ORD00837,2025-04-27,CUST0209,Sita,Chennai,Tamil Nadu,Keyboard,Accessories,5,1772.67,8863.35,Debit Card,Cancelled
ORD00838,2025-12-27,CUST0148,Meena,Hyderabad,Telangana,Monitor,Electronics,1,12980.55,12980.55,UPI,Delivered
ORD00839,2025-11-04,CUST0160,Nikhil,Hyderabad,Telangana,Keyboard,Accessories,1,1758.52,1758.52,Credit Card,Delivered
ORD00840,2025-02-05,CUST0244,Pooja,Jaipur,Rajasthan,Mouse,Accessories,1,963.97,963.97,Credit Card,Delivered
ORD00841,2025-09-25,CUST0044,Sita,Bangalore,Karnataka,Backpack,Lifestyle,1,1657.86,1657.86,Credit Card,Delivered
ORD00842,2025-03-28,CUST0034,Pooja,Kolkata,West Bengal,Mouse,Accessories,2,985.96,1971.92,Credit Card,Returned
ORD00843,2025-04-30,CUST0218,Kavya,Delhi,Delhi,Headphones,Accessories,2,2745.33,5490.66,Debit Card,Delivered
ORD00844,2025-07-24,CUST0183,Kavya,Kochi,Kerala,Desk,Furniture,1,12694.78,12694.78,Cash on Delivery,Returned
ORD00845,2025-02-25,CUST0063,Vijay,Kolkata,West Bengal,Monitor,Electronics,1,13012.65,13012.65,Net Banking,Delivered
ORD00846,2025-01-28,CUST0035,Kavya,Ahmedabad,Gujarat,Headphones,Accessories,2,2317.3,4634.6,UPI,Delivered
ORD00847,2025-11-15,CUST0050,Arun,Chennai,Tamil Nadu,Mouse,Accessories,2,868.85,1737.7,Cash on Delivery,Delivered
ORD00848,2025-09-16,CUST0134,Meena,Ahmedabad,Gujarat,Monitor,Electronics,1,14453.86,14453.86,Debit Card,Delivered
ORD00849,2025-03-02,CUST0197,Nikhil,Jaipur,Rajasthan,Office Chair,Furniture,1,9475.14,9475.14,Debit Card,Delivered
ORD00850,2025-12-04,CUST0156,Anjali,Kolkata,West Bengal,Monitor,Electronics,1,12692.01,12692.01,Net Banking,Cancelled
ORD00851,2025-10-19,CUST0252,Meena,Kolkata,West Bengal,Tablet,Electronics,1,17600.69,17600.69,Cash on Delivery,Delivered
ORD00852,2025-01-29,CUST0201,Vijay,Kochi,Kerala,Monitor,Electronics,1,14992.18,14992.18,Net Banking,Cancelled
ORD00853,2025-06-14,CUST0032,Ravi,Kochi,Kerala,Mouse,Accessories,2,873.5,1747.0,Cash on Delivery,Delivered
ORD00854,2025-10-26,CUST0014,Amit,Bangalore,Karnataka,Tablet,Electronics,3,17455.96,52367.88,Net Banking,Returned
ORD00855,2025-01-29,CUST0126,Neha,Hyderabad,Telangana,Mouse,Accessories,1,874.33,874.33,Credit Card,Delivered
ORD00856,2025-02-28,CUST0173,Anjali,Pune,Maharashtra,Desk,Furniture,1,12451.18,12451.18,UPI,Delivered
ORD00857,2025-10-18,CUST0264,Divya,Jaipur,Rajasthan,Keyboard,Accessories,1,1856.8,1856.8,Debit Card,Delivered
ORD00858,2025-07-13,CUST0293,Rohit,Bangalore,Karnataka,Power Bank,Accessories,1,1356.67,1356.67,Debit Card,Delivered
ORD00859,2025-04-16,CUST0173,Kavya,Kochi,Kerala,Mobile Phone,Electronics,3,20240.25,60720.75,Cash on Delivery,Returned
ORD00860,2025-04-14,CUST0255,Arun,Delhi,Delhi,Tablet,Electronics,2,17508.0,35016.0,Cash on Delivery,Delivered
ORD00861,2025-07-25,CUST0116,Swathi,Mumbai,Maharashtra,Smartwatch,Accessories,1,4797.32,4797.32,UPI,Cancelled
ORD00862,2025-09-29,CUST0244,Divya,Kochi,Kerala,Mobile Phone,Electronics,2,21002.81,42005.62,Credit Card,Cancelled
ORD00863,2025-08-10,CUST0277,Amit,Delhi,Delhi,Mobile Phone,Electronics,2,21128.13,42256.26,Credit Card,Delivered
ORD00864,2025-10-08,CUST0093,Ravi,Kolkata,West Bengal,Mouse,Accessories,1,902.77,902.77,Cash on Delivery,Returned
ORD00865,2025-08-28,CUST0138,Meena,Chennai,Tamil Nadu,Desk,Furniture,1,12385.93,12385.93,Cash on Delivery,Returned
ORD00866,2025-07-06,CUST0237,Kiran,Kolkata,West Bengal,Desk,Furniture,2,10943.72,21887.44,Credit Card,Delivered
ORD00867,2025-07-30,CUST0164,Arun,Chennai,Tamil Nadu,Power Bank,Accessories,2,1440.08,2880.16,Credit Card,Delivered
ORD00868,2025-12-18,CUST0121,Rohit,Kolkata,West Bengal,Smartwatch,Accessories,3,5146.04,15438.12,Credit Card,Delivered
ORD00869,2025-08-26,CUST0249,Meena,Hyderabad,Telangana,Tablet,Electronics,1,17084.11,17084.11,Net Banking,Delivered
ORD00870,2025-03-11,CUST0015,Vijay,Kolkata,West Bengal,Backpack,Lifestyle,3,1692.72,5078.16,Debit Card,Delivered
ORD00871,2025-09-06,CUST0011,Priya,Jaipur,Rajasthan,Tablet,Electronics,2,16352.04,32704.08,UPI,Returned
ORD00872,2025-07-06,CUST0047,Rohit,Delhi,Delhi,Desk,Furniture,1,10952.6,10952.6,Credit Card,Delivered
ORD00873,2025-09-25,CUST0298,Suresh,Mumbai,Maharashtra,Mobile Phone,Electronics,2,22001.09,44002.18,Debit Card,Delivered
ORD00874,2025-06-18,CUST0300,Rohit,Ahmedabad,Gujarat,Mobile Phone,Electronics,1,20338.02,20338.02,Credit Card,Delivered
ORD00875,2025-08-14,CUST0210,Vijay,Kolkata,West Bengal,Headphones,Accessories,1,2337.58,2337.58,Cash on Delivery,Delivered
ORD00876,2025-06-12,CUST0280,Divya,Bangalore,Karnataka,Monitor,Electronics,1,14558.93,14558.93,Net Banking,Delivered
ORD00877,2025-09-01,CUST0189,Sneha,Mumbai,Maharashtra,Smartwatch,Accessories,3,5436.97,16310.91,UPI,Delivered
ORD00878,2025-12-20,CUST0123,Vijay,Kochi,Kerala,Laptop,Electronics,3,56784.46,170353.38,Cash on Delivery,Delivered
ORD00879,2025-03-04,CUST0274,Neha,Kolkata,West Bengal,Smartwatch,Accessories,2,5200.62,10401.24,Net Banking,Returned
ORD00880,2025-06-04,CUST0047,Neha,Kolkata,West Bengal,Laptop,Electronics,3,53822.73,161468.19,Debit Card,Delivered
ORD00881,2025-07-28,CUST0018,Vijay,Mumbai,Maharashtra,Tablet,Electronics,3,18472.87,55418.61,UPI,Returned
ORD00882,2025-08-05,CUST0052,Anjali,Ahmedabad,Gujarat,Monitor,Electronics,2,15194.19,30388.38,Debit Card,Delivered
ORD00883,2025-06-17,CUST0233,Ravi,Jaipur,Rajasthan,Mobile Phone,Electronics,1,22449.31,22449.31,UPI,Cancelled
ORD00884,2025-07-25,CUST0103,Sneha,Chennai,Tamil Nadu,Backpack,Lifestyle,1,1850.8,1850.8,Debit Card,Delivered
ORD00885,2025-11-29,CUST0067,Swathi,Kochi,Kerala,Mobile Phone,Electronics,1,20898.26,20898.26,Net Banking,Returned
ORD00886,2025-03-30,CUST0168,Sneha,Delhi,Delhi,Monitor,Electronics,1,14658.48,14658.48,Credit Card,Delivered
ORD00887,2025-10-20,CUST0115,Ravi,Hyderabad,Telangana,Mouse,Accessories,1,880.83,880.83,UPI,Delivered
ORD00888,2025-08-25,CUST0102,Vijay,Jaipur,Rajasthan,Backpack,Lifestyle,2,1702.33,3404.66,Credit Card,Delivered
ORD00889,2025-02-15,CUST0189,Anjali,Bangalore,Karnataka,Mouse,Accessories,2,918.07,1836.14,Cash on Delivery,Delivered
ORD00890,2025-12-11,CUST0254,Sita,Hyderabad,Telangana,Laptop,Electronics,2,54286.75,108573.5,Credit Card,Delivered
ORD00891,2025-05-28,CUST0254,Rohit,Mumbai,Maharashtra,Headphones,Accessories,4,2656.71,10626.84,Credit Card,Delivered
ORD00892,2025-12-13,CUST0097,Divya,Kolkata,West Bengal,Headphones,Accessories,2,2747.6,5495.2,Credit Card,Delivered
ORD00893,2025-11-13,CUST0231,Neha,Kolkata,West Bengal,Tablet,Electronics,1,19714.06,19714.06,Debit Card,Delivered
ORD00894,2025-03-10,CUST0166,Rohit,Kochi,Kerala,Backpack,Lifestyle,2,1650.87,3301.74,Credit Card,Delivered
ORD00895,2025-02-18,CUST0286,Priya,Kolkata,West Bengal,Power Bank,Accessories,1,1529.16,1529.16,UPI,Delivered
ORD00896,2025-12-10,CUST0024,Ravi,Delhi,Delhi,Headphones,Accessories,1,2427.15,2427.15,Debit Card,Cancelled
ORD00897,2025-07-09,CUST0068,Meena,Jaipur,Rajasthan,Desk,Furniture,1,13146.06,13146.06,UPI,Returned
ORD00898,2025-08-28,CUST0068,Arun,Kochi,Kerala,Tablet,Electronics,1,18013.49,18013.49,Debit Card,Delivered
ORD00899,2025-03-07,CUST0256,Vijay,Jaipur,Rajasthan,Mouse,Accessories,1,831.03,831.03,Debit Card,Delivered
ORD00900,2025-09-22,CUST0161,Divya,Kolkata,West Bengal,Smartwatch,Accessories,3,4763.22,14289.66,Credit Card,Delivered
ORD00901,2025-10-12,CUST0226,Priya,Delhi,Delhi,Power Bank,Accessories,5,1579.1,7895.5,Credit Card,Delivered
ORD00902,2025-03-25,CUST0240,Divya,Chennai,Tamil Nadu,Laptop,Electronics,1,49894.48,49894.48,UPI,Delivered
ORD00903,2025-09-06,CUST0235,Kavya,Ahmedabad,Gujarat,Laptop,Electronics,1,60377.0,60377.0,UPI,Cancelled
ORD00904,2025-04-03,CUST0087,Suresh,Chennai,Tamil Nadu,Mobile Phone,Electronics,1,20696.43,20696.43,Debit Card,Delivered
ORD00905,2025-09-27,CUST0293,Anjali,Kochi,Kerala,Backpack,Lifestyle,2,1830.08,3660.16,Net Banking,Delivered
ORD00906,2025-01-14,CUST0146,Sita,Hyderabad,Telangana,Headphones,Accessories,2,2588.45,5176.9,Net Banking,Delivered
ORD00907,2025-03-20,CUST0015,Arun,Delhi,Delhi,Desk,Furniture,4,11054.57,44218.28,Net Banking,Delivered
ORD00908,2025-01-03,CUST0169,Priya,Ahmedabad,Gujarat,Monitor,Electronics,2,13354.09,26708.18,Cash on Delivery,Returned
ORD00909,2025-03-08,CUST0109,Priya,Ahmedabad,Gujarat,Keyboard,Accessories,4,1979.94,7919.76,Debit Card,Cancelled
ORD00910,2025-07-15,CUST0048,Rohit,Delhi,Delhi,Laptop,Electronics,2,55518.72,111037.44,Debit Card,Cancelled
ORD00911,2025-01-11,CUST0107,Anjali,Chennai,Tamil Nadu,Headphones,Accessories,4,2682.76,10731.04,Net Banking,Delivered
ORD00912,2025-03-03,CUST0153,Kavya,Kolkata,West Bengal,Smartwatch,Accessories,2,5454.43,10908.86,Net Banking,Delivered
ORD00913,2025-07-08,CUST0263,Rahul,Pune,Maharashtra,Backpack,Lifestyle,2,1749.26,3498.52,Net Banking,Delivered
ORD00914,2025-02-16,CUST0217,Pooja,Ahmedabad,Gujarat,Mouse,Accessories,1,911.35,911.35,Cash on Delivery,Delivered
ORD00915,2025-06-24,CUST0238,Neha,Chennai,Tamil Nadu,Mouse,Accessories,2,826.73,1653.46,Credit Card,Cancelled
ORD00916,2025-08-28,CUST0224,Arun,Ahmedabad,Gujarat,Office Chair,Furniture,2,9044.42,18088.84,Net Banking,Delivered
ORD00917,2025-05-08,CUST0268,Divya,Pune,Maharashtra,Tablet,Electronics,5,18663.53,93317.65,Debit Card,Delivered
ORD00918,2025-02-25,CUST0262,Divya,Kochi,Kerala,Laptop,Electronics,2,59590.32,119180.64,Net Banking,Cancelled
ORD00919,2025-07-01,CUST0131,Aditya,Hyderabad,Telangana,Monitor,Electronics,2,14191.74,28383.48,UPI,Delivered
ORD00920,2025-04-04,CUST0202,Priya,Jaipur,Rajasthan,Laptop,Electronics,1,56777.36,56777.36,UPI,Delivered
ORD00921,2025-12-10,CUST0231,Swathi,Kolkata,West Bengal,Power Bank,Accessories,1,1526.16,1526.16,Debit Card,Delivered
ORD00922,2025-05-13,CUST0055,Divya,Delhi,Delhi,Tablet,Electronics,1,16481.59,16481.59,Cash on Delivery,Cancelled
ORD00923,2025-09-02,CUST0236,Rohit,Bangalore,Karnataka,Laptop,Electronics,1,49646.35,49646.35,Cash on Delivery,Returned
ORD00924,2025-12-20,CUST0203,Sneha,Ahmedabad,Gujarat,Smartwatch,Accessories,2,5473.92,10947.84,UPI,Delivered
ORD00925,2025-12-23,CUST0097,Ravi,Chennai,Tamil Nadu,Tablet,Electronics,1,16602.89,16602.89,Credit Card,Delivered
ORD00926,2025-10-03,CUST0098,Arun,Ahmedabad,Gujarat,Backpack,Lifestyle,1,1707.04,1707.04,Debit Card,Returned
ORD00927,2025-03-20,CUST0228,Kavya,Ahmedabad,Gujarat,Tablet,Electronics,1,16278.54,16278.54,Net Banking,Delivered
ORD00928,2025-07-20,CUST0027,Amit,Bangalore,Karnataka,Monitor,Electronics,2,13163.75,26327.5,UPI,Cancelled
ORD00929,2025-09-11,CUST0297,Swathi,Hyderabad,Telangana,Backpack,Lifestyle,3,1775.44,5326.32,Cash on Delivery,Delivered
ORD00930,2025-11-10,CUST0250,Neha,Pune,Maharashtra,Laptop,Electronics,1,54847.11,54847.11,UPI,Cancelled
ORD00931,2025-05-18,CUST0214,Kavya,Jaipur,Rajasthan,Laptop,Electronics,1,52974.35,52974.35,UPI,Delivered
ORD00932,2025-08-12,CUST0011,Anjali,Ahmedabad,Gujarat,Desk,Furniture,4,11632.23,46528.92,Debit Card,Returned
ORD00933,2025-10-28,CUST0174,Swathi,Mumbai,Maharashtra,Monitor,Electronics,1,13249.89,13249.89,Net Banking,Delivered
ORD00934,2025-12-11,CUST0185,Kavya,Chennai,Tamil Nadu,Smartwatch,Accessories,2,4890.37,9780.74,Credit Card,Delivered
ORD00935,2025-09-05,CUST0067,Anjali,Kochi,Kerala,Headphones,Accessories,1,2624.63,2624.63,Credit Card,Returned
ORD00936,2025-06-05,CUST0121,Rahul,Chennai,Tamil Nadu,Desk,Furniture,1,12704.36,12704.36,Cash on Delivery,Delivered
ORD00937,2025-03-23,CUST0090,Suresh,Bangalore,Karnataka,Laptop,Electronics,1,52368.89,52368.89,UPI,Returned
ORD00938,2025-10-15,CUST0115,Kavya,Hyderabad,Telangana,Keyboard,Accessories,1,1842.32,1842.32,Debit Card,Delivered
ORD00939,2025-05-17,CUST0078,Suresh,Delhi,Delhi,Keyboard,Accessories,2,1897.23,3794.46,Cash on Delivery,Cancelled
ORD00940,2025-02-26,CUST0055,Swathi,Hyderabad,Telangana,Power Bank,Accessories,1,1633.88,1633.88,Cash on Delivery,Delivered
ORD00941,2025-03-02,CUST0106,Pooja,Hyderabad,Telangana,Office Chair,Furniture,1,8289.74,8289.74,Credit Card,Returned
ORD00942,2025-02-20,CUST0079,Pooja,Pune,Maharashtra,Power Bank,Accessories,1,1501.77,1501.77,Debit Card,Returned
ORD00943,2025-01-04,CUST0126,Kavya,Chennai,Tamil Nadu,Mobile Phone,Electronics,3,21732.08,65196.24,Debit Card,Delivered
ORD00944,2025-08-01,CUST0185,Neha,Pune,Maharashtra,Office Chair,Furniture,1,8578.83,8578.83,Credit Card,Returned
ORD00945,2025-07-31,CUST0210,Nikhil,Jaipur,Rajasthan,Mouse,Accessories,2,834.84,1669.68,Cash on Delivery,Delivered
ORD00946,2025-09-22,CUST0036,Arun,Delhi,Delhi,Laptop,Electronics,1,57971.67,57971.67,Debit Card,Returned
ORD00947,2025-07-21,CUST0019,Kiran,Delhi,Delhi,Mouse,Accessories,5,839.58,4197.9,Cash on Delivery,Delivered
ORD00948,2025-06-01,CUST0215,Rohit,Bangalore,Karnataka,Backpack,Lifestyle,5,1907.67,9538.35,Cash on Delivery,Cancelled
ORD00949,2025-05-24,CUST0271,Swathi,Pune,Maharashtra,Power Bank,Accessories,2,1622.77,3245.54,Credit Card,Delivered
ORD00950,2025-11-13,CUST0227,Pooja,Kolkata,West Bengal,Monitor,Electronics,2,15085.22,30170.44,Net Banking,Cancelled
ORD00951,2025-03-06,CUST0267,Meena,Mumbai,Maharashtra,Smartwatch,Accessories,1,5037.43,5037.43,Debit Card,Delivered
ORD00952,2025-11-22,CUST0082,Ravi,Mumbai,Maharashtra,Mobile Phone,Electronics,1,21173.91,21173.91,UPI,Delivered
ORD00953,2025-08-05,CUST0259,Sita,Jaipur,Rajasthan,Desk,Furniture,1,12797.35,12797.35,UPI,Delivered
ORD00954,2025-11-30,CUST0064,Nikhil,Delhi,Delhi,Smartwatch,Accessories,2,4854.47,9708.94,Debit Card,Delivered
ORD00955,2025-10-25,CUST0290,Meena,Kochi,Kerala,Power Bank,Accessories,1,1451.69,1451.69,Cash on Delivery,Delivered
ORD00956,2025-10-21,CUST0072,Rohit,Mumbai,Maharashtra,Keyboard,Accessories,1,1860.09,1860.09,Cash on Delivery,Returned
ORD00957,2025-08-21,CUST0051,Kiran,Mumbai,Maharashtra,Mobile Phone,Electronics,1,22362.42,22362.42,Net Banking,Delivered
ORD00958,2025-09-01,CUST0110,Nikhil,Kolkata,West Bengal,Mobile Phone,Electronics,1,21669.5,21669.5,UPI,Delivered
ORD00959,2025-07-22,CUST0136,Aditya,Delhi,Delhi,Backpack,Lifestyle,1,1831.77,1831.77,Net Banking,Cancelled
ORD00960,2025-08-02,CUST0084,Kiran,Kolkata,West Bengal,Monitor,Electronics,2,15253.9,30507.8,Cash on Delivery,Returned
ORD00961,2025-09-20,CUST0271,Sita,Chennai,Tamil Nadu,Monitor,Electronics,2,12962.28,25924.56,Credit Card,Returned
ORD00962,2025-07-09,CUST0061,Swathi,Ahmedabad,Gujarat,Monitor,Electronics,1,13039.15,13039.15,Net Banking,Cancelled
ORD00963,2025-03-20,CUST0061,Pooja,Hyderabad,Telangana,Mobile Phone,Electronics,1,21074.2,21074.2,Debit Card,Cancelled
ORD00964,2025-03-14,CUST0216,Priya,Delhi,Delhi,Smartwatch,Accessories,1,4527.98,4527.98,Debit Card,Delivered
ORD00965,2025-03-04,CUST0281,Pooja,Pune,Maharashtra,Headphones,Accessories,1,2619.83,2619.83,UPI,Delivered
ORD00966,2025-06-22,CUST0194,Kavya,Bangalore,Karnataka,Mouse,Accessories,1,865.75,865.75,Cash on Delivery,Delivered
ORD00967,2025-12-08,CUST0230,Kiran,Chennai,Tamil Nadu,Tablet,Electronics,1,17859.37,17859.37,Debit Card,Delivered
ORD00968,2025-07-22,CUST0174,Meena,Hyderabad,Telangana,Desk,Furniture,2,11783.11,23566.22,UPI,Delivered
ORD00969,2025-12-29,CUST0013,Aditya,Ahmedabad,Gujarat,Power Bank,Accessories,1,1376.56,1376.56,Debit Card,Delivered
ORD00970,2025-11-13,CUST0278,Aditya,Jaipur,Rajasthan,Backpack,Lifestyle,1,1821.37,1821.37,UPI,Delivered
ORD00971,2025-03-03,CUST0273,Anjali,Kochi,Kerala,Office Chair,Furniture,1,8956.5,8956.5,UPI,Delivered
ORD00972,2025-08-16,CUST0044,Meena,Pune,Maharashtra,Headphones,Accessories,1,2602.81,2602.81,Cash on Delivery,Cancelled
ORD00973,2025-06-24,CUST0224,Anjali,Delhi,Delhi,Mouse,Accessories,2,898.47,1796.94,Net Banking,Delivered
ORD00974,2025-02-20,CUST0278,Anjali,Bangalore,Karnataka,Office Chair,Furniture,1,8562.92,8562.92,Debit Card,Delivered
ORD00975,2025-07-28,CUST0087,Priya,Chennai,Tamil Nadu,Tablet,Electronics,1,16522.66,16522.66,Cash on Delivery,Delivered
ORD00976,2025-02-20,CUST0164,Kiran,Delhi,Delhi,Tablet,Electronics,1,16410.61,16410.61,Net Banking,Delivered
ORD00977,2025-01-27,CUST0104,Neha,Delhi,Delhi,Smartwatch,Accessories,1,5327.74,5327.74,Cash on Delivery,Delivered
ORD00978,2025-02-28,CUST0138,Priya,Kochi,Kerala,Headphones,Accessories,1,2626.19,2626.19,Debit Card,Delivered
ORD00979,2025-11-21,CUST0120,Ravi,Ahmedabad,Gujarat,Office Chair,Furniture,1,8971.51,8971.51,Debit Card,Delivered
ORD00980,2025-11-30,CUST0065,Sneha,Jaipur,Rajasthan,Desk,Furniture,2,11391.16,22782.32,Cash on Delivery,Cancelled
ORD00981,2025-03-14,CUST0192,Meena,Kolkata,West Bengal,Monitor,Electronics,1,14380.24,14380.24,Credit Card,Delivered
ORD00982,2025-08-20,CUST0022,Ravi,Mumbai,Maharashtra,Office Chair,Furniture,4,9830.43,39321.72,Net Banking,Cancelled
ORD00983,2025-09-04,CUST0140,Swathi,Kochi,Kerala,Smartwatch,Accessories,2,4667.38,9334.76,Debit Card,Delivered
ORD00984,2025-05-25,CUST0024,Anjali,Kolkata,West Bengal,Keyboard,Accessories,3,1696.59,5089.77,Cash on Delivery,Cancelled
ORD00985,2025-03-13,CUST0285,Vijay,Kochi,Kerala,Mobile Phone,Electronics,1,21539.34,21539.34,Net Banking,Delivered
ORD00986,2025-06-25,CUST0134,Nikhil,Mumbai,Maharashtra,Desk,Furniture,1,12724.94,12724.94,Debit Card,Returned
ORD00987,2025-11-03,CUST0169,Ravi,Mumbai,Maharashtra,Backpack,Lifestyle,5,1742.99,8714.95,Credit Card,Delivered
ORD00988,2025-03-30,CUST0212,Meena,Bangalore,Karnataka,Desk,Furniture,1,12963.47,12963.47,Net Banking,Returned
ORD00989,2025-02-09,CUST0276,Ravi,Kolkata,West Bengal,Office Chair,Furniture,1,9678.1,9678.1,Net Banking,Returned
ORD00990,2025-07-03,CUST0199,Anjali,Hyderabad,Telangana,Keyboard,Accessories,4,1755.5,7022.0,UPI,Cancelled
ORD00991,2025-04-24,CUST0011,Vijay,Hyderabad,Telangana,Monitor,Electronics,1,13140.37,13140.37,Debit Card,Delivered
ORD00992,2025-04-24,CUST0120,Kavya,Mumbai,Maharashtra,Mobile Phone,Electronics,3,22551.04,67653.12,Debit Card,Returned
ORD00993,2025-04-18,CUST0004,Rahul,Bangalore,Karnataka,Smartwatch,Accessories,1,5204.05,5204.05,Net Banking,Cancelled
ORD00994,2025-04-10,CUST0290,Swathi,Hyderabad,Telangana,Smartwatch,Accessories,2,4994.01,9988.02,Cash on Delivery,Cancelled
ORD00995,2025-05-13,CUST0292,Neha,Chennai,Tamil Nadu,Mobile Phone,Electronics,2,23082.28,46164.56,Cash on Delivery,Delivered
ORD00996,2025-12-14,CUST0273,Swathi,Pune,Maharashtra,Headphones,Accessories,3,2261.56,6784.68,Debit Card,Returned
ORD00997,2025-11-29,CUST0027,Amit,Jaipur,Rajasthan,Monitor,Electronics,1,13795.92,13795.92,Net Banking,Returned
